gender,medal,type,year,country,abb,longitude,latitude
Men,Bronze,Athletics,1980,Australia,AUS,133.775136,-25.274398
Men,Gold,Athletics,1980,Canada,CAN,-106.346771,56.130366
Men,Silver,Athletics,1980,Austria,AUT,14.550072,47.516231
Men,Bronze,Athletics,1980,Poland,POL,19.145136,51.919438
Men,Gold,Athletics,1980,FR Germany,FRG,10.451526,51.165691
Men,Silver,Athletics,1980,Canada,CAN,-106.346771,56.130366
Men,Bronze,Athletics,1980,FR Germany,FRG,10.451526,51.165691
Men,Gold,Athletics,1980,Finland,FIN,25.748151,61.92411
Men,Silver,Athletics,1980,Poland,POL,19.145136,51.919438
Men,Bronze,Athletics,1980,Austria,AUT,14.550072,47.516231
Men,Gold,Athletics,1980,Norway,NOR,8.468946,60.472024
Men,Silver,Athletics,1980,Israel,ISR,34.851612,31.046051
Men,Bronze,Athletics,1980,Luxembourg,LUX,6.129583,49.815273
Men,Gold,Athletics,1980,Australia,AUS,133.775136,-25.274398
Men,Silver,Athletics,1980,Hong Kong,HKG,114.109497,22.396428
Men,Bronze,Athletics,1980,Austria,AUT,14.550072,47.516231
Men,Gold,Athletics,1980,FR Germany,FRG,10.451526,51.165691
Men,Silver,Athletics,1980,Canada,CAN,-106.346771,56.130366
Men,Bronze,Athletics,1980,FR Germany,FRG,10.451526,51.165691
Men,Gold,Athletics,1980,Mexico,MEX,-102.552784,23.634501
Men,Silver,Athletics,1980,Kuwait,KUW,47.481766,29.31166
Men,Bronze,Athletics,1980,United States of America,USA,-95.712891,37.09024
Men,Gold,Athletics,1980,Sweden,SWE,18.643501,60.128161
Men,Silver,Athletics,1980,Belgium,BEL,4.469936,50.503887
Men,Bronze,Athletics,1980,Australia,AUS,133.775136,-25.274398
Men,Gold,Athletics,1980,United States of America,USA,-95.712891,37.09024
Men,Silver,Athletics,1980,Sweden,SWE,18.643501,60.128161
Men,Bronze,Athletics,1980,Australia,AUS,133.775136,-25.274398
Men,Gold,Athletics,1980,Belgium,BEL,4.469936,50.503887
Men,Silver,Athletics,1980,Canada,CAN,-106.346771,56.130366
Men,Bronze,Athletics,1980,Australia,AUS,133.775136,-25.274398
Men,Gold,Athletics,1980,Austria,AUT,14.550072,47.516231
Men,Gold,Athletics,1980,United States of America,USA,-95.712891,37.09024
Men,Silver,Athletics,1980,United States of America,USA,-95.712891,37.09024
Men,Bronze,Athletics,1980,Austria,AUT,14.550072,47.516231
Men,Gold,Athletics,1980,Mexico,MEX,-102.552784,23.634501
Men,Silver,Athletics,1980,United States of America,USA,-95.712891,37.09024
Men,Bronze,Athletics,1980,Mexico,MEX,-102.552784,23.634501
Men,Gold,Athletics,1980,Australia,AUS,133.775136,-25.274398
Men,Silver,Athletics,1980,Belgium,BEL,4.469936,50.503887
Men,Bronze,Athletics,1980,Australia,AUS,133.775136,-25.274398
Men,Gold,Athletics,1980,Canada,CAN,-106.346771,56.130366
Men,Silver,Athletics,1980,FR Germany,FRG,10.451526,51.165691
Men,Bronze,Athletics,1980,Netherlands,NED,5.291266,52.132633
Men,Gold,Athletics,1980,Poland,POL,19.145136,51.919438
Men,Silver,Athletics,1980,Poland,POL,19.145136,51.919438
Men,Bronze,Athletics,1980,Belgium,BEL,4.469936,50.503887
Men,Gold,Athletics,1980,FR Germany,FRG,10.451526,51.165691
Men,Silver,Athletics,1980,Austria,AUT,14.550072,47.516231
Men,Bronze,Athletics,1980,Australia,AUS,133.775136,-25.274398
Men,Gold,Athletics,1980,Austria,AUT,14.550072,47.516231
Men,Silver,Athletics,1980,Poland,POL,19.145136,51.919438
Men,Gold,Athletics,1980,Canada,CAN,-106.346771,56.130366
Men,Silver,Athletics,1980,FR Germany,FRG,10.451526,51.165691
Men,Bronze,Athletics,1980,FR Germany,FRG,10.451526,51.165691
Men,Gold,Athletics,1980,Finland,FIN,25.748151,61.92411
Men,Silver,Athletics,1980,Poland,POL,19.145136,51.919438
Men,Bronze,Athletics,1980,Finland,FIN,25.748151,61.92411
Men,Gold,Athletics,1980,Norway,NOR,8.468946,60.472024
Men,Silver,Athletics,1980,Israel,ISR,34.851612,31.046051
Men,Gold,Athletics,1980,Poland,POL,19.145136,51.919438
Men,Silver,Athletics,1980,Australia,AUS,133.775136,-25.274398
Men,Bronze,Athletics,1980,Austria,AUT,14.550072,47.516231
Men,Gold,Athletics,1980,FR Germany,FRG,10.451526,51.165691
Men,Silver,Athletics,1980,FR Germany,FRG,10.451526,51.165691
Men,Bronze,Athletics,1980,Canada,CAN,-106.346771,56.130366
Men,Gold,Athletics,1980,Mexico,MEX,-102.552784,23.634501
Men,Silver,Athletics,1980,United States of America,USA,-95.712891,37.09024
Men,Bronze,Athletics,1980,Kuwait,KUW,47.481766,29.31166
Men,Gold,Athletics,1980,Belgium,BEL,4.469936,50.503887
Men,Silver,Athletics,1980,Australia,AUS,133.775136,-25.274398
Men,Bronze,Athletics,1980,Australia,AUS,133.775136,-25.274398
Men,Gold,Athletics,1980,Austria,AUT,14.550072,47.516231
Men,Gold,Athletics,1980,United States of America,USA,-95.712891,37.09024
Men,Silver,Athletics,1980,United States of America,USA,-95.712891,37.09024
Men,Bronze,Athletics,1980,United States of America,USA,-95.712891,37.09024
Men,Gold,Athletics,1980,Sweden,SWE,18.643501,60.128161
Men,Silver,Athletics,1980,Sweden,SWE,18.643501,60.128161
Men,Bronze,Athletics,1980,Italy,ITA,12.56738,41.87194
Men,Gold,Athletics,1980,Sweden,SWE,18.643501,60.128161
Men,Silver,Athletics,1980,Denmark,DEN,9.501785,56.26392
Men,Bronze,Athletics,1980,France,FRA,2.213749,46.227638
Men,Gold,Athletics,1980,Canada,CAN,-106.346771,56.130366
Men,Silver,Athletics,1980,United States of America,USA,-95.712891,37.09024
Men,Bronze,Athletics,1980,Mexico,MEX,-102.552784,23.634501
Men,Gold,Athletics,1980,Canada,CAN,-106.346771,56.130366
Men,Silver,Athletics,1980,Australia,AUS,133.775136,-25.274398
Men,Bronze,Athletics,1980,Netherlands,NED,5.291266,52.132633
Men,Gold,Athletics,1980,Canada,CAN,-106.346771,56.130366
Men,Silver,Athletics,1980,Norway,NOR,8.468946,60.472024
Men,Bronze,Athletics,1980,Norway,NOR,8.468946,60.472024
Men,Gold,Athletics,1980,Canada,CAN,-106.346771,56.130366
Men,Silver,Athletics,1980,United States of America,USA,-95.712891,37.09024
Men,Bronze,Athletics,1980,Australia,AUS,133.775136,-25.274398
Men,Gold,Athletics,1980,Finland,FIN,25.748151,61.92411
Men,Silver,Athletics,1980,Canada,CAN,-106.346771,56.130366
Men,Bronze,Athletics,1980,Poland,POL,19.145136,51.919438
Men,Gold,Athletics,1980,Norway,NOR,8.468946,60.472024
Men,Silver,Athletics,1980,Israel,ISR,34.851612,31.046051
Men,Bronze,Athletics,1980,Denmark,DEN,9.501785,56.26392
Men,Gold,Athletics,1980,FR Germany,FRG,10.451526,51.165691
Men,Silver,Athletics,1980,France,FRA,2.213749,46.227638
Men,Bronze,Athletics,1980,Spain,ESP,-3.74922,40.463667
Men,Gold,Athletics,1980,Egypt,EGY,30.802498,26.820553
Men,Gold,Athletics,1980,United States of America,USA,-95.712891,37.09024
Men,Silver,Athletics,1980,Canada,CAN,-106.346771,56.130366
Men,Bronze,Athletics,1980,Belgium,BEL,4.469936,50.503887
Men,Gold,Athletics,1980,Canada,CAN,-106.346771,56.130366
Men,Silver,Athletics,1980,Netherlands,NED,5.291266,52.132633
Men,Bronze,Athletics,1980,Australia,AUS,133.775136,-25.274398
Men,Gold,Athletics,1980,Japan,JPN,138.252924,36.204824
Men,Silver,Athletics,1980,Finland,FIN,25.748151,61.92411
Men,Bronze,Athletics,1980,Yugoslavia,YUG,21.005859,44.016521
Men,Gold,Athletics,1980,Great Britain,GBR,-3.435973,55.378051
Men,Silver,Athletics,1980,United States of America,USA,-95.712891,37.09024
Men,Bronze,Athletics,1980,Canada,CAN,-106.346771,56.130366
Men,Gold,Athletics,1980,Switzerland,SUI,8.227512,46.818188
Men,Silver,Athletics,1980,Mexico,MEX,-102.552784,23.634501
Men,Bronze,Athletics,1980,Canada,CAN,-106.346771,56.130366
Men,Gold,Athletics,1980,Italy,ITA,12.56738,41.87194
Men,Silver,Athletics,1980,Netherlands,NED,5.291266,52.132633
Men,Bronze,Athletics,1980,Netherlands,NED,5.291266,52.132633
Men,Gold,Athletics,1980,New Zealand,NZL,174.885971,-40.900557
Men,Silver,Athletics,1980,Mexico,MEX,-102.552784,23.634501
Men,Bronze,Athletics,1980,Japan,JPN,138.252924,36.204824
Men,Gold,Athletics,1980,FR Germany,FRG,10.451526,51.165691
Men,Silver,Athletics,1980,FR Germany,FRG,10.451526,51.165691
Men,Bronze,Athletics,1980,Egypt,EGY,30.802498,26.820553
Men,Gold,Athletics,1980,Japan,JPN,138.252924,36.204824
Men,Silver,Athletics,1980,New Zealand,NZL,174.885971,-40.900557
Men,Bronze,Athletics,1980,Denmark,DEN,9.501785,56.26392
Men,Gold,Athletics,1980,Belgium,BEL,4.469936,50.503887
Men,Silver,Athletics,1980,FR Germany,FRG,10.451526,51.165691
Men,Bronze,Athletics,1980,Australia,AUS,133.775136,-25.274398
Men,Gold,Athletics,1980,Japan,JPN,138.252924,36.204824
Men,Silver,Athletics,1980,Japan,JPN,138.252924,36.204824
Men,Bronze,Athletics,1980,Canada,CAN,-106.346771,56.130366
Men,Gold,Athletics,1980,Switzerland,SUI,8.227512,46.818188
Men,Silver,Athletics,1980,Japan,JPN,138.252924,36.204824
Men,Bronze,Athletics,1980,Australia,AUS,133.775136,-25.274398
Men,Gold,Athletics,1980,Canada,CAN,-106.346771,56.130366
Men,Silver,Athletics,1980,United States of America,USA,-95.712891,37.09024
Men,Bronze,Athletics,1980,United States of America,USA,-95.712891,37.09024
Men,Gold,Athletics,1980,Japan,JPN,138.252924,36.204824
Men,Silver,Athletics,1980,Austria,AUT,14.550072,47.516231
Men,Bronze,Athletics,1980,FR Germany,FRG,10.451526,51.165691
Men,Gold,Athletics,1980,FR Germany,FRG,10.451526,51.165691
Men,Silver,Athletics,1980,Canada,CAN,-106.346771,56.130366
Men,Gold,Athletics,1980,Canada,CAN,-106.346771,56.130366
Men,Silver,Athletics,1980,Great Britain,GBR,-3.435973,55.378051
Men,Bronze,Athletics,1980,FR Germany,FRG,10.451526,51.165691
Men,Gold,Athletics,1980,Poland,POL,19.145136,51.919438
Men,Silver,Athletics,1980,Switzerland,SUI,8.227512,46.818188
Men,Bronze,Athletics,1980,Spain,ESP,-3.74922,40.463667
Men,Gold,Athletics,1980,Austria,AUT,14.550072,47.516231
Men,Silver,Athletics,1980,Japan,JPN,138.252924,36.204824
Men,Bronze,Athletics,1980,Israel,ISR,34.851612,31.046051
Men,Gold,Athletics,1980,Norway,NOR,8.468946,60.472024
Men,Silver,Athletics,1980,Finland,FIN,25.748151,61.92411
Men,Bronze,Athletics,1980,Canada,CAN,-106.346771,56.130366
Men,Gold,Athletics,1980,Poland,POL,19.145136,51.919438
Men,Silver,Athletics,1980,Japan,JPN,138.252924,36.204824
Men,Bronze,Athletics,1980,FR Germany,FRG,10.451526,51.165691
Men,Gold,Athletics,1980,Austria,AUT,14.550072,47.516231
Men,Silver,Athletics,1980,FR Germany,FRG,10.451526,51.165691
Men,Bronze,Athletics,1980,Israel,ISR,34.851612,31.046051
Men,Gold,Athletics,1980,Belgium,BEL,4.469936,50.503887
Men,Silver,Athletics,1980,United States of America,USA,-95.712891,37.09024
Men,Bronze,Athletics,1980,United States of America,USA,-95.712891,37.09024
Men,Gold,Athletics,1980,France,FRA,2.213749,46.227638
Men,Silver,Athletics,1980,Sweden,SWE,18.643501,60.128161
Men,Bronze,Athletics,1980,Belgium,BEL,4.469936,50.503887
Men,Gold,Athletics,1980,Canada,CAN,-106.346771,56.130366
Men,Silver,Athletics,1980,Netherlands,NED,5.291266,52.132633
Men,Bronze,Athletics,1980,FR Germany,FRG,10.451526,51.165691
Men,Gold,Athletics,1980,Poland,POL,19.145136,51.919438
Men,Silver,Athletics,1980,Spain,ESP,-3.74922,40.463667
Men,Bronze,Athletics,1980,Poland,POL,19.145136,51.919438
Men,Gold,Athletics,1980,Norway,NOR,8.468946,60.472024
Men,Silver,Athletics,1980,Denmark,DEN,9.501785,56.26392
Men,Bronze,Athletics,1980,Israel,ISR,34.851612,31.046051
Men,Gold,Athletics,1980,Poland,POL,19.145136,51.919438
Men,Silver,Athletics,1980,Japan,JPN,138.252924,36.204824
Men,Bronze,Athletics,1980,Hong Kong,HKG,114.109497,22.396428
Men,Gold,Athletics,1980,FR Germany,FRG,10.451526,51.165691
Men,Silver,Athletics,1980,Canada,CAN,-106.346771,56.130366
Men,Bronze,Athletics,1980,FR Germany,FRG,10.451526,51.165691
Men,Gold,Athletics,1980,Netherlands,NED,5.291266,52.132633
Men,Silver,Athletics,1980,Poland,POL,19.145136,51.919438
Men,Bronze,Athletics,1980,Finland,FIN,25.748151,61.92411
Men,Gold,Athletics,1980,Poland,POL,19.145136,51.919438
Men,Silver,Athletics,1980,Spain,ESP,-3.74922,40.463667
Men,Bronze,Athletics,1980,Finland,FIN,25.748151,61.92411
Men,Gold,Athletics,1980,Australia,AUS,133.775136,-25.274398
Men,Silver,Athletics,1980,FR Germany,FRG,10.451526,51.165691
Men,Bronze,Athletics,1980,United States of America,USA,-95.712891,37.09024
Men,Gold,Athletics,1980,Sudan,SUD,30.217636,12.862807
Men,Silver,Athletics,1980,United States of America,USA,-95.712891,37.09024
Men,Bronze,Athletics,1980,Canada,CAN,-106.346771,56.130366
Men,Gold,Athletics,1980,FR Germany,FRG,10.451526,51.165691
Men,Silver,Athletics,1980,FR Germany,FRG,10.451526,51.165691
Men,Bronze,Athletics,1980,New Zealand,NZL,174.885971,-40.900557
Men,Gold,Athletics,1980,United States of America,USA,-95.712891,37.09024
Men,Silver,Athletics,1980,Finland,FIN,25.748151,61.92411
Men,Bronze,Athletics,1980,FR Germany,FRG,10.451526,51.165691
Men,Gold,Athletics,1980,Sweden,SWE,18.643501,60.128161
Men,Silver,Athletics,1980,United States of America,USA,-95.712891,37.09024
Men,Bronze,Athletics,1980,Poland,POL,19.145136,51.919438
Men,Gold,Athletics,1980,FR Germany,FRG,10.451526,51.165691
Men,Silver,Athletics,1980,Israel,ISR,34.851612,31.046051
Men,Bronze,Athletics,1980,FR Germany,FRG,10.451526,51.165691
Men,Gold,Athletics,1980,Poland,POL,19.145136,51.919438
Men,Silver,Athletics,1980,Finland,FIN,25.748151,61.92411
Men,Bronze,Athletics,1980,Poland,POL,19.145136,51.919438
Men,Gold,Athletics,1980,Belgium,BEL,4.469936,50.503887
Men,Silver,Athletics,1980,Belgium,BEL,4.469936,50.503887
Men,Bronze,Athletics,1980,Switzerland,SUI,8.227512,46.818188
Men,Gold,Athletics,1980,United States of America,USA,-95.712891,37.09024
Men,Silver,Athletics,1980,Norway,NOR,8.468946,60.472024
Men,Bronze,Athletics,1980,Yugoslavia,YUG,21.005859,44.016521
Men,Gold,Athletics,1980,Poland,POL,19.145136,51.919438
Men,Silver,Athletics,1980,Poland,POL,19.145136,51.919438
Men,Bronze,Athletics,1980,FR Germany,FRG,10.451526,51.165691
Men,Gold,Athletics,1980,United States of America,USA,-95.712891,37.09024
Men,Silver,Athletics,1980,United States of America,USA,-95.712891,37.09024
Men,Bronze,Athletics,1980,Jamaica,JAM,-77.297508,18.109581
Men,Gold,Athletics,1980,FR Germany,FRG,10.451526,51.165691
Men,Silver,Athletics,1980,Poland,POL,19.145136,51.919438
Men,Bronze,Athletics,1980,Finland,FIN,25.748151,61.92411
Men,Gold,Athletics,1980,Belgium,BEL,4.469936,50.503887
Men,Silver,Athletics,1980,Canada,CAN,-106.346771,56.130366
Men,Bronze,Athletics,1980,FR Germany,FRG,10.451526,51.165691
Men,Gold,Athletics,1980,Poland,POL,19.145136,51.919438
Men,Silver,Athletics,1980,Great Britain,GBR,-3.435973,55.378051
Men,Bronze,Athletics,1980,Canada,CAN,-106.346771,56.130366
Men,Gold,Athletics,1980,Australia,AUS,133.775136,-25.274398
Men,Silver,Athletics,1980,FR Germany,FRG,10.451526,51.165691
Men,Bronze,Athletics,1980,Ireland,IRL,-8.24389,53.41291
Men,Gold,Athletics,1980,Australia,AUS,133.775136,-25.274398
Men,Silver,Athletics,1980,Kenya,KEN,37.906193,-0.023559
Men,Bronze,Athletics,1980,Belgium,BEL,4.469936,50.503887
Men,Gold,Athletics,1980,Canada,CAN,-106.346771,56.130366
Men,Silver,Athletics,1980,Great Britain,GBR,-3.435973,55.378051
Men,Bronze,Athletics,1980,FR Germany,FRG,10.451526,51.165691
Men,Gold,Athletics,1980,Sweden,SWE,18.643501,60.128161
Men,Silver,Athletics,1980,Poland,POL,19.145136,51.919438
Men,Bronze,Athletics,1980,Poland,POL,19.145136,51.919438
Men,Gold,Athletics,1980,Australia,AUS,133.775136,-25.274398
Men,Silver,Athletics,1980,FR Germany,FRG,10.451526,51.165691
Men,Bronze,Athletics,1980,Ireland,IRL,-8.24389,53.41291
Men,Gold,Athletics,1980,United States of America,USA,-95.712891,37.09024
Men,Silver,Athletics,1980,Finland,FIN,25.748151,61.92411
Men,Bronze,Athletics,1980,Bahamas,BAH,-77.39628,25.03428
Men,Gold,Athletics,1980,Mexico,MEX,-102.552784,23.634501
Men,Silver,Athletics,1980,New Zealand,NZL,174.885971,-40.900557
Men,Bronze,Athletics,1980,Poland,POL,19.145136,51.919438
Men,Gold,Athletics,1980,Finland,FIN,25.748151,61.92411
Men,Silver,Athletics,1980,FR Germany,FRG,10.451526,51.165691
Men,Bronze,Athletics,1980,Poland,POL,19.145136,51.919438
Men,Gold,Athletics,1980,Poland,POL,19.145136,51.919438
Men,Silver,Athletics,1980,Sweden,SWE,18.643501,60.128161
Men,Bronze,Athletics,1980,Finland,FIN,25.748151,61.92411
Men,Gold,Athletics,1980,FR Germany,FRG,10.451526,51.165691
Men,Silver,Athletics,1980,Canada,CAN,-106.346771,56.130366
Men,Bronze,Athletics,1980,Israel,ISR,34.851612,31.046051
Men,Gold,Athletics,1980,Poland,POL,19.145136,51.919438
Men,Silver,Athletics,1980,Finland,FIN,25.748151,61.92411
Men,Bronze,Athletics,1980,Poland,POL,19.145136,51.919438
Men,Gold,Athletics,1980,Belgium,BEL,4.469936,50.503887
Men,Silver,Athletics,1980,Israel,ISR,34.851612,31.046051
Men,Bronze,Athletics,1980,United States of America,USA,-95.712891,37.09024
Men,Gold,Athletics,1980,Norway,NOR,8.468946,60.472024
Men,Silver,Athletics,1980,United States of America,USA,-95.712891,37.09024
Men,Bronze,Athletics,1980,United States of America,USA,-95.712891,37.09024
Men,Gold,Athletics,1980,Poland,POL,19.145136,51.919438
Men,Silver,Athletics,1980,Poland,POL,19.145136,51.919438
Men,Bronze,Athletics,1980,Israel,ISR,34.851612,31.046051
Men,Gold,Athletics,1980,United States of America,USA,-95.712891,37.09024
Men,Silver,Athletics,1980,United States of America,USA,-95.712891,37.09024
Men,Bronze,Athletics,1980,Austria,AUT,14.550072,47.516231
Men,Gold,Athletics,1980,FR Germany,FRG,10.451526,51.165691
Men,Silver,Athletics,1980,Poland,POL,19.145136,51.919438
Men,Bronze,Athletics,1980,Finland,FIN,25.748151,61.92411
Men,Gold,Athletics,1980,Belgium,BEL,4.469936,50.503887
Men,Silver,Athletics,1980,Canada,CAN,-106.346771,56.130366
Men,Bronze,Athletics,1980,Netherlands,NED,5.291266,52.132633
Men,Gold,Athletics,1980,Poland,POL,19.145136,51.919438
Men,Silver,Athletics,1980,Great Britain,GBR,-3.435973,55.378051
Men,Bronze,Athletics,1980,Canada,CAN,-106.346771,56.130366
Men,Gold,Athletics,1980,New Zealand,NZL,174.885971,-40.900557
Men,Silver,Athletics,1980,Yugoslavia,YUG,21.005859,44.016521
Men,Bronze,Athletics,1980,United States of America,USA,-95.712891,37.09024
Men,Gold,Athletics,1980,Belgium,BEL,4.469936,50.503887
Men,Silver,Athletics,1980,Kenya,KEN,37.906193,-0.023559
Men,Bronze,Athletics,1980,Australia,AUS,133.775136,-25.274398
Men,Gold,Athletics,1980,Canada,CAN,-106.346771,56.130366
Men,Silver,Athletics,1980,Argentina,ARG,-63.616672,-38.416097
Men,Bronze,Athletics,1980,Great Britain,GBR,-3.435973,55.378051
Men,Gold,Athletics,1980,Sweden,SWE,18.643501,60.128161
Men,Silver,Athletics,1980,Poland,POL,19.145136,51.919438
Men,Bronze,Athletics,1980,Australia,AUS,133.775136,-25.274398
Men,Gold,Athletics,1980,FR Germany,FRG,10.451526,51.165691
Men,Silver,Athletics,1980,FR Germany,FRG,10.451526,51.165691
Men,Bronze,Athletics,1980,Poland,POL,19.145136,51.919438
Men,Gold,Athletics,1980,Finland,FIN,25.748151,61.92411
Men,Silver,Athletics,1980,Canada,CAN,-106.346771,56.130366
Men,Bronze,Athletics,1980,Poland,POL,19.145136,51.919438
Men,Gold,Athletics,1980,Austria,AUT,14.550072,47.516231
Men,Silver,Athletics,1980,Canada,CAN,-106.346771,56.130366
Men,Bronze,Athletics,1980,FR Germany,FRG,10.451526,51.165691
Men,Gold,Athletics,1980,Canada,CAN,-106.346771,56.130366
Men,Silver,Athletics,1980,Poland,POL,19.145136,51.919438
Men,Bronze,Athletics,1980,Poland,POL,19.145136,51.919438
Men,Gold,Athletics,1980,Belgium,BEL,4.469936,50.503887
Men,Silver,Athletics,1980,Israel,ISR,34.851612,31.046051
Men,Bronze,Athletics,1980,Netherlands,NED,5.291266,52.132633
Men,Gold,Athletics,1980,Norway,NOR,8.468946,60.472024
Men,Silver,Athletics,1980,United States of America,USA,-95.712891,37.09024
Men,Bronze,Athletics,1980,Switzerland,SUI,8.227512,46.818188
Men,Gold,Athletics,1980,Poland,POL,19.145136,51.919438
Men,Silver,Athletics,1980,France,FRA,2.213749,46.227638
Men,Bronze,Athletics,1980,Netherlands,NED,5.291266,52.132633
Men,Gold,Athletics,1980,United States of America,USA,-95.712891,37.09024
Men,Silver,Athletics,1980,Austria,AUT,14.550072,47.516231
Men,Bronze,Athletics,1980,Jamaica,JAM,-77.297508,18.109581
Men,Gold,Athletics,1980,Poland,POL,19.145136,51.919438
Men,Silver,Athletics,1980,FR Germany,FRG,10.451526,51.165691
Men,Bronze,Athletics,1980,Finland,FIN,25.748151,61.92411
Men,Gold,Athletics,1980,Canada,CAN,-106.346771,56.130366
Men,Silver,Athletics,1980,Belgium,BEL,4.469936,50.503887
Men,Bronze,Athletics,1980,Netherlands,NED,5.291266,52.132633
Men,Gold,Athletics,1980,Great Britain,GBR,-3.435973,55.378051
Men,Silver,Athletics,1980,Egypt,EGY,30.802498,26.820553
Men,Bronze,Athletics,1980,Poland,POL,19.145136,51.919438
Men,Gold,Athletics,1980,Netherlands,NED,5.291266,52.132633
Men,Silver,Athletics,1980,United States of America,USA,-95.712891,37.09024
Men,Bronze,Athletics,1980,Netherlands,NED,5.291266,52.132633
Men,Gold,Athletics,1980,Jamaica,JAM,-77.297508,18.109581
Men,Silver,Athletics,1980,United States of America,USA,-95.712891,37.09024
Men,Bronze,Athletics,1980,Belgium,BEL,4.469936,50.503887
Men,Gold,Athletics,1980,FR Germany,FRG,10.451526,51.165691
Men,Silver,Athletics,1980,FR Germany,FRG,10.451526,51.165691
Men,Bronze,Athletics,1980,Yugoslavia,YUG,21.005859,44.016521
Men,Gold,Athletics,1980,Sweden,SWE,18.643501,60.128161
Men,Silver,Athletics,1980,Poland,POL,19.145136,51.919438
Men,Bronze,Athletics,1980,France,FRA,2.213749,46.227638
Men,Gold,Athletics,1980,Australia,AUS,133.775136,-25.274398
Men,Silver,Athletics,1980,Mexico,MEX,-102.552784,23.634501
Men,Bronze,Athletics,1980,Ireland,IRL,-8.24389,53.41291
Men,Gold,Athletics,1980,United States of America,USA,-95.712891,37.09024
